App_4560	4560	80	1980.0	93.23	7300	93.23	7300	86.95	406	0	mainstream_quality|exceptional_discount|very_high_rating	Action	13 Oct, 2009	Company of Heroes - Legacy Edition
Sub_1529	4560	80	1980.0	93.23	7300	93.23	7300	86.95	406	0	mainstream_quality|exceptional_discount|very_high_rating	Action|Singleplayer	13 Oct, 2009	Company of Heroes Complete Pack
App_360740	360740	75	222.0	96.55	8630	96.55	8630	91.35	266	0	mainstream_quality|exceptional_discount|very_high_rating		15 Oct, 2015	Downwell
App_511470	511470	75	375.0	96.79	7070	96.79	7070	97.1	345	0	mainstream_quality|exceptional_discount|very_high_rating		18 Nov, 2016	Glass Masquerade
App_224460	224460	75	625.0	90.8	5705	90.8	5705	92.28	596	0	mainstream_quality|exceptional_discount|very_high_rating	Adventure	15 Nov, 2013	Contrast
App_214770	214770	75	1127.0	93.13	6009	93.13	6009	89.26	242	0	mainstream_quality|exceptional_discount|very_high_rating	Action	8 Aug, 2013	Guacamelee! Gold Edition
App_1335790	1335790	75	1300.0	86.34	8911	86.34	8911	91.45	1064	0	mainstream_quality|exceptional_discount|very_high_rating	Adventure	1 Jun, 2021	Operation: Tango
App_1225560	1225560	75	1749.0	90.55	5595	90.55	5595	91.04	402	0	mainstream_quality|exceptional_discount|very_high_rating	Action|Adventure|Singleplayer	4 Jun, 2020	Unravel
App_805550	805550	75	2850.0	92.68	48332	92.68	48332	90.61	4326	0	mainstream_quality|exceptional_discount|very_high_rating		29 May, 2019	Assetto Corsa Competizione
App_692850	692850	75	2900.0	93.07	41713	93.07	41713	85.06	803	0	mainstream_quality|exceptional_discount|very_high_rating	RPG|Action|Adventure	18 Jun, 2019	Bloodstained: Ritual of the Night
App_493340	493340	75	3275.0	91.33	72188	91.33	72188	75.88	340	0	mainstream_quality|exceptional_discount|very_high_rating		17 Nov, 2016	Planet Coaster
App_445980	445980	70	750.0	90.51	21063	90.51	21063	86.53	527	0	mainstream_quality|very_high_rating|high_confidence_adjacent	Action	15 May, 2018	Wizard of Legend
App_751780	751780	70	795.0	89.48	44025	89.48	44025	90.43	3042	0	mainstream_quality|very_high_rating|high_confidence_adjacent		18 Apr, 2019	Forager
