App_1359980	1359980	75	1300.0	94.94	11202	94.94	11202	94.34	2086	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Action	9 Jun, 2022	POSTAL: Brain Damaged
App_1213210	1213210	75	1749.0	90.66	35038	90.66	35038	88.38	938	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent		5 Jun, 2020	Command & Conquer™ Remastered Collection
App_213670	213670	75	1837.0	97.57	73454	97.57	73454	97.95	7912	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	RPG|Adventure|Singleplayer	5 Mar, 2014	South Park™: The Stick of Truth™
App_220200	220200	75	2375.0	95.6	146927	95.6	146927	95.71	7886	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent		27 Apr, 2015	Kerbal Space Program
App_1172380	1172380	80	3100.0	88.43	175508	88.43	175508	85.04	9637	6	mainstream_quality|strong_fit|exceptional_discount	Action-Adventure|Souls-like|Third Person|Open World|Story Rich|Sci-fi	14 Nov, 2019	STAR WARS Jedi: Fallen Order™
App_1222140	1222140	80	3959.0	96.36	263047	96.36	263047	96.96	49067	4	mainstream_quality|strong_fit|very_high_rating	Choices Matter|Story Rich|Cinematic|Singleplayer|Emotional	18 Jun, 2020	Detroit: Become Human
App_1587130	1587130	50	3200.0	89.81	6715	89.81	6715	90.11	1284	4	mainstream_quality|strong_fit|very_high_rating	Open World|Western|Stealth|RPG|Horror	5 Dec, 2023	Blood West
App_243470	243470	90	749.0	79.6	52690	79.6	52690	77.14	7231	3	strong_fit|strong_niche_fit|exceptional_discount	Open World|Action|Third Person|Adventure|Stealth	26 May, 2014	Watch_Dogs™
App_261530	261530	85	506.0	76.69	3634	76.69	3634	81.4	500	3	strong_fit|strong_niche_fit|exceptional_discount	Sci-fi|Exploration|Mystery|Horror	6 Jun, 2014	Lifeless Planet Premier Edition
App_589360	589360	85	2514.0	83.51	11163	83.51	11163	82.26	716	3	mainstream_quality|strong_fit|exceptional_discount	RPG|JRPG|Adventure|Open World|Singleplayer|Fantasy	23 Mar, 2018	Ni no Kuni™ II: Revenant Kingdom
App_485510	485510	85	3120.0	78.95	39048	78.95	39048	80.1	2427	3	mainstream_quality|strong_fit|exceptional_discount	Souls-like|Action|RPG|Hack and Slash|Dark Fantasy	7 Nov, 2017	Nioh: Complete Edition
App_775500	775500	82	3419.0	80.27	18189	80.27	18189	83.27	1291	3	mainstream_quality|strong_fit|exceptional_discount	Action|RPG|JRPG|Action RPG|Adventure|Sci-fi	24 Jun, 2021	SCARLET NEXUS
App_1386900	1386900	75	975.0	84.99	3024	84.99	3024	84.97	519	3	strong_fit|strong_niche_fit|exceptional_discount	Horror|Cyberpunk|Stealth	10 Nov, 2020	Observer: System Redux
App_47810	47810	75	2749.0	85.58	31474	85.58	31474	84.79	1177	3	mainstream_quality|strong_fit|exceptional_discount	RPG|Fantasy|Story Rich|Choices Matter|Singleplayer	26 Oct, 2010	Dragon Age: Origins - Ultimate Edition
App_1850570	1850570	75	3875.0	92.21	68339	92.21	68339	92.02	7915	3	mainstream_quality|strong_fit|very_high_rating	Story Rich|Open World|Cinematic	30 Mar, 2022	DEATH STRANDING DIRECTOR'S CUT
App_201870	201870	70	1102.0	84.22	20817	84.22	20817	87.53	2871	3	mainstream_quality|strong_fit|strong_niche_fit	Action|Open World|Stealth|Adventure|Third Person	30 Nov, 2011	Assassin's Creed® Revelations
App_12210	12210	70	2459.0	83.34	203728	83.34	203728	83.46	20830	3	mainstream_quality|strong_fit|strong_niche_fit	Open World|Action|Crime|Third Person|Adventure	24 Mar, 2020	Grand Theft Auto IV: The Complete Edition
App_498240	498240	60	1480.0	87.72	18250	87.72	18250	88.2	2195	3	mainstream_quality|strong_fit|strong_niche_fit	Choices Matter|Story Rich|Adventure|Superhero|Singleplayer	2 Aug, 2016	Batman - The Telltale Series
App_359870	359870	60	1560.0	87.87	23636	87.87	23636	86.88	343	3	mainstream_quality|strong_fit|strong_niche_fit	JRPG|Story Rich|RPG|Fantasy|Singleplayer	12 May, 2016	FINAL FANTASY X/X-2 HD Remaster
App_466130	466130	90	836.0	81.09	4533	81.09	4533	71.62	229	2	strong_fit|strong_niche_fit|exceptional_discount	Horror|Adventure|Survival Horror|Action	22 Aug, 2017	White Day: A Labyrinth Named School
App_343860	343860	85	780.0	86.23	4816	86.23	4816	75.59	254	2	strong_fit|strong_niche_fit|exceptional_discount	Story Rich|Adventure|Sci-fi	1 Aug, 2017	Tacoma
App_263620	263620	80	370.0	80.26	3430	80.26	3430	83.26	239	2	strong_fit|strong_niche_fit|exceptional_discount	Hack and Slash|Third Person	10 Mar, 2014	Mitsurugi Kamui Hikae
App_19980	19980	80	490.0	78.71	3922	78.71	3922	82.29	463	2	strong_fit|strong_niche_fit|exceptional_discount	Action|Adventure|Third Person|Singleplayer|Fantasy	10 Dec, 2008	Prince of Persia®
App_667720	667720	80	1340.0	79.49	4451	79.49	4451	78.59	668	2	strong_fit|strong_niche_fit|exceptional_discount	Open World|Sci-fi|Action	3 Jul, 2018	Red Faction Guerrilla Re-Mars-tered
App_812140	812140	80	2939.0	88.72	188526	88.72	188526	84.53	11703	2	mainstream_quality|strong_fit|exceptional_discount	Open World|Action-Adventure|RPG|Exploration|Singleplayer	5 Oct, 2018	Assassin's Creed® Odyssey
App_2144740	2144740	80	3199.0	79.94	11563	79.94	11563	82.37	1424	2	mainstream_quality|strong_fit|exceptional_discount	Cyberpunk|Action|Hack and Slash	26 Oct, 2023	Ghostrunner 2
App_635320	635320	75	662.0	86.77	4717	86.77	4717	87.33	300	2	strong_fit|strong_niche_fit|exceptional_discount	Adventure|Story Rich|Choices Matter	31 Aug, 2017	Last Day of June
App_13560	13560	75	924.0	87.8	4050	87.8	4050	86.17	347	2	strong_fit|strong_niche_fit|exceptional_discount	Stealth|Action|Third Person|Singleplayer	1 Apr, 2008	Tom Clancy's Splinter Cell®
App_289650	289650	75	1837.0	77.75	85713	77.75	85713	78.55	9495	2	strong_fit|strong_niche_fit|exceptional_discount	Open World|Stealth|Action	12 Nov, 2014	Assassin's Creed® Unity
App_1222700	1222700	70	3510.0	87.92	103046	87.92	103046	89.93	11535	2	mainstream_quality|strong_fit|very_high_rating	Story Rich|Action-Adventure	18 Jun, 2020	A Way Out
App_1118240	1118240	65	927.0	86.79	5903	86.79	5903	84.99	533	2	mainstream_quality|strong_fit|strong_niche_fit	Story Rich|Open World	1 Sep, 2021	Lake
App_1571440	1571440	60	600.0	85.33	13000	85.33	13000	81.57	1297	2	mainstream_quality|strong_fit|strong_niche_fit	Horror|Survival Horror	15 Apr, 2021	Lunch Lady
App_955050	955050	60	640.0	89.85	33107	89.85	33107	83.71	1338	2	mainstream_quality|strong_fit|strong_niche_fit	Hack and Slash|Action|Open World	25 Mar, 2020	Bright Memory
App_39150	39150	60	820.0	88.17	9516	88.17	9516	91.72	326	2	mainstream_quality|strong_fit|strong_niche_fit	JRPG|RPG|Singleplayer|Story Rich	5 Dec, 2013	FINAL FANTASY VIII
App_524220	524220	60	1893.0	87.43	153410	87.43	153410	88.33	7575	2	mainstream_quality|strong_fit|strong_niche_fit	Hack and Slash|RPG|Story Rich|Action	17 Mar, 2017	NieR:Automata™
App_3298940	3298940	52	1008.0	90.62	1524	90.62	1524	92.84	796	2	strong_fit|strong_niche_fit|recent_fit	Horror|Choices Matter|Singleplayer	6 Aug, 2025	Static Dread: The Lighthouse
