App_2114740	2114740	75	2999.0	90.69	21612	90.69	21612	84.09	660	2	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Combat|Fantasy|Souls-like|Adventure	24 Aug, 2023	Blasphemous 2
App_2378620	2378620	70	1020.0	94.85	10015	94.85	10015	86.27	102	2	mainstream_quality|strong_fit|strong_niche_fit|very_high_rating	Hack and Slash|Souls-like	24 Jan, 2024	Anomaly Agent
App_1216710	1216710	65	1049.0	92.31	15713	92.31	15713	66.67	12	2	mainstream_quality|strong_fit|strong_niche_fit|very_high_rating	RPG|Mystery|Detective	2 Feb, 2021	Cyber Manhunt
App_1369630	1369630	60	1320.0	93.76	45894	93.76	45894	90.94	2362	2	mainstream_quality|strong_fit|strong_niche_fit|very_high_rating	Dark Fantasy|Souls-like|Singleplayer	21 Jun, 2021	ENDER LILIES: Quietus of the Knights
App_2820820	2820820	54	2434.0	82.5	7770	82.5	7770	83.06	679	2	mainstream_quality|strong_fit|strong_niche_fit|recent_fit	Hack and Slash|Action RPG	3 Sep, 2025	Jotunnslayer: Hordes of Hel
App_357070	357070	90	150.0	92.46	9096	92.46	9096	90.76	3008	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Cyberpunk|Action	13 Aug, 2015	UBERMOSH
App_475550	475550	90	380.0	91.63	31121	91.63	31121	95.58	12167	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Choices Matter|Singleplayer	9 Nov, 2016	Beholder
App_658850	658850	90	430.0	93.55	12756	93.55	12756	94.9	1763	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Choices Matter	23 Oct, 2018	Do Not Feed the Monkeys
App_233130	233130	90	760.0	91.91	26734	91.91	26734	92.11	4335	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Action|Hack and Slash	26 Sep, 2013	Shadow Warrior
App_252410	252410	85	277.0	93.53	11013	93.53	11013	93.19	1689	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Adventure|Western	5 Dec, 2013	SteamWorld Dig
App_629820	629820	85	705.0	87.29	26715	87.29	26715	90.74	3607	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Open World|RPG	25 May, 2021	Maneater
App_212680	212680	80	580.0	95.09	78787	95.09	78787	91.17	3069	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Sci-fi|Singleplayer	14 Sep, 2012	FTL: Faster Than Light
App_1202540	1202540	80	1040.0	97.3	7891	97.3	7891	76.19	21	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Adventure|Story Rich	28 Feb, 2020	Marco & The Galaxy Dragon
App_1796220	1796220	78	1273.0	91.5	6704	91.5	6704	89.99	669	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Story Rich	19 Oct, 2023	Laika: Aged Through Blood
App_3920	3920	75	462.0	94.46	7564	94.46	7564	95.51	356	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Open World|RPG|Singleplayer|Adventure	11 Jul, 2005	Sid Meier's Pirates!
App_1155970	1155970	75	487.0	94.11	5198	94.11	5198	90.12	81	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	RPG|Adventure|Story Rich	12 Sep, 2022	Roadwarden
App_201790	201790	75	600.0	92.23	19637	92.23	19637	92.77	2268	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Action|Third Person	30 Jul, 2012	Orcs Must Die! 2
App_233270	233270	75	918.0	87.38	19766	87.38	19766	90.74	2895	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Open World|Action|Singleplayer	1 May, 2013	Far Cry 3 - Blood Dragon
App_260230	260230	75	918.0	95.59	27545	95.59	27545	96.81	5895	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Adventure|Story Rich	25 Jun, 2014	Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™
App_424840	424840	75	1499.0	94.76	116572	94.76	116572	94.46	19532	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Horror|Adventure|Singleplayer	27 Apr, 2017	Little Nightmares
App_1139900	1139900	75	2012.0	91.2	66824	91.2	66824	90.78	5228	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Action|Cyberpunk|Singleplayer	27 Oct, 2020	Ghostrunner
App_1164940	1164940	75	2396.0	92.75	19565	92.75	19565	88.26	792	1	mainstream_quality|strong_fit|exceptional_discount|very_high_rating	Singleplayer|Horror|Action	21 Jun, 2023	Trepang2
App_1227690	1227690	90	330.0	95.32	10241	95.32	10241	95.58	1560	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Action	17 Sep, 2021	Severed Steel
App_298630	298630	90	330.0	90.21	16204	90.21	16204	94.02	1538	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Singleplayer	13 Feb, 2015	The Escapists
App_1307580	1307580	90	520.0	99.08	12154	99.08	12154	98.45	451	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Adventure|Exploration	17 Sep, 2021	TOEM: A Photo Adventure
App_603850	603850	85	300.0	89.83	50029	89.83	50029	90.48	6449	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent		21 Nov, 2018	Age of History II
App_2187290	2187290	85	315.0	90.54	12687	90.54	12687	93.91	2331	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent		5 Apr, 2023	Wall World
App_1237970	1237970	85	1755.0	95.65	286573	95.65	286573	94.51	13702	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Singleplayer|Action	18 Jun, 2020	Titanfall® 2
App_678950	678950	84	1787.0	90.44	76819	90.44	76819	87.55	972	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Action	26 Jan, 2018	DRAGON BALL FighterZ
App_3480	3480	80	399.0	97.66	14530	97.66	14530	97.17	106	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Singleplayer	6 Mar, 2007	Peggle Deluxe
App_383270	383270	80	480.0	92.53	11373	92.53	11373	91.65	2563	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	Adventure	30 Aug, 2016	Hue
App_1525700	1525700	80	480.0	92.13	13280	92.13	13280	88.73	710	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent		16 Nov, 2021	Tavern Master
App_266510	266510	80	530.0	89.16	10686	89.16	10686	89.61	693	0	mainstream_quality|exceptional_discount|very_high_rating|high_confidence_adjacent	RPG|Singleplayer	17 Feb, 2015	Hand of Fate
